user_id,movie_id,rating
116,1258,2
858,307,3
399,24,4
632,451,4
919,582,5
776,194,4
896,238,3
659,252,4
847,476,4
682,239,3
529,332,4
504,575,3
606,619,4
280,866,3
585,1155,5
867,181,5
502,343,5
378,44,3
733,1,2
276,65,4
449,544,3
676,174,5
488,678,2
658,467,4
897,132,5
896,271,1
347,95,4
240,349,1
911,99,3
301,866,4
893,259,3
790,273,5
804,28,4
795,928,1
796,443,2
262,476,3
561,210,3
380,50,4
835,633,5
833,826,2
931,121,2
576,210,4
297,124,4
326,227,3
864,63,3
747,117,2
213,117,4
83,1041,4
37,7,4
542,196,4
733,150,2
521,651,3
621,50,5
880,327,3
334,71,3
836,654,5
660,95,2
823,228,3
624,980,4
21,980,2
487,966,5
727,808,2
922,406,4
417,993,3
279,95,3
881,286,2
875,512,5
634,740,2
690,655,4
577,693,1
253,121,5
435,56,5
868,201,2
493,109,4
286,169,3
487,64,5
655,581,2
634,676,4
413,460,3
782,347,1
854,664,4
851,147,4
846,663,4
913,588,3
880,1023,2
922,449,4
499,430,3
880,71,4
608,218,4
934,223,5
151,436,3
178,215,5
518,1,4
544,313,5
788,562,3
655,82,2
773,364,4
543,318,3
766,173,4
596,295,4
401,278,4
590,1014,3
938,763,4
936,1086,3
902,333,3
839,410,1
600,665,5
897,161,5
901,96,5
919,1048,3
923,831,4
700,318,4
649,471,5
650,168,4
538,712,3
561,162,3
306,303,3
847,11,3
373,135,1
456,485,4
436,348,4
665,721,3
872,280,3
185,50,4
797,127,4
664,692,3
618,660,3
11,737,4
775,302,3
627,679,3
361,283,4
625,22,3
795,96,2
655,186,3
293,1,2
936,313,4
881,625,5
679,748,4
897,199,4
875,1073,5
747,485,5
878,707,2
678,237,3
537,690,2
592,431,2
892,423,5
489,346,5
332,226,5
66,282,3
727,841,3
566,173,3
894,170,4
678,742,4
864,229,4
109,1016,5
705,699,5
610,162,5
757,79,4
776,708,5
405,392,5
840,168,5
566,156,4
924,1011,3
682,1217,3
647,79,4
790,69,1
751,91,4
682,271,4
463,1,1
921,15,4
303,333,4
901,13,1
94,91,5
399,78,3
748,515,4
763,47,3
256,96,5
864,100,5
633,318,4
894,310,3
537,190,4
789,284,3
712,71,5
889,317,4
67,756,3
455,620,3
536,304,3
902,250,4
774,393,1
883,213,2
847,121,3
929,23,3
527,129,2
472,257,4
919,221,4
341,335,4
844,24,5
727,228,4
216,27,3
866,305,2
567,492,4
276,1036,2
882,82,5
629,357,4
184,262,5
457,388,2
537,121,1
385,715,3
276,55,4
900,200,2
751,28,5
840,1018,3
630,1,4
595,273,3
702,449,3
476,319,1
899,51,1
854,170,4
13,853,1
896,343,1
500,370,3
566,879,2
933,546,2
303,596,4
406,558,3
913,202,4
880,603,5
532,452,5
897,193,3
921,79,4
496,705,2
189,318,5
407,195,4
327,56,2
655,340,3
796,739,5
844,1099,2
886,231,2
450,403,4
790,825,3
763,625,4
294,93,4
887,38,5
16,591,4
41,152,4
831,64,5
892,214,2
788,550,3
450,221,4
488,873,3
727,283,2
874,150,4
749,25,4
941,117,5
716,199,4
910,252,2
932,1512,5
671,159,5
766,965,3
661,418,4
455,50,5
894,381,3
447,228,4
688,898,5
360,83,4
761,293,4
243,367,3
405,1006,1
279,385,4
166,315,3
938,333,4
884,381,5
934,100,4
756,89,4
655,869,2
654,535,3
865,302,5
881,432,3
618,731,2
178,410,4
533,846,2
42,826,3
790,63,2
545,510,3
839,1009,3
897,182,4
833,209,5
592,514,5
803,339,3
622,135,4
694,510,5
792,597,3
870,2,2
643,496,4
815,542,4
666,433,3
181,106,2
653,176,3
290,993,4
539,204,4
486,950,4
628,8,2
830,71,4
925,682,4
407,747,3
56,559,4
645,22,4
796,434,4
269,17,2
896,631,2
435,1552,3
923,245,3
177,127,5
552,1095,3
796,188,2
871,173,5
621,313,5
655,128,3
401,751,1
468,82,5
663,1119,3
913,175,5
890,655,3
774,7,2
92,199,3
472,150,3
776,187,4
879,15,4
867,276,1
930,763,3
592,357,4
521,343,3
586,22,3
303,461,4
887,418,4
637,931,1
916,222,3
588,222,3
896,201,3
474,187,5
911,501,3
577,708,3
794,420,4
939,409,4
886,657,5
265,288,4
853,688,3
119,1265,3
618,458,3
210,98,5
854,463,3
564,118,4
527,69,4
618,62,2
198,475,4
716,482,5
704,528,3
934,405,5
818,690,3
405,1487,1
537,183,3
752,882,4
925,56,3
689,410,1
781,268,2
286,413,3
655,255,3
846,1069,4
504,330,4
13,566,5
280,392,5
645,318,5
635,682,2
178,12,5
379,151,4
453,826,1
198,343,3
766,216,3
828,14,4
773,475,3
805,47,5
846,492,3
111,311,4
880,245,2
711,42,3
901,566,5
815,191,5
936,927,4
841,873,4
846,684,5
749,1088,2
422,567,3
693,56,4
612,259,3
618,403,4
700,423,4
666,385,3
849,174,5
591,866,3
524,704,4
637,740,2
663,15,4
763,475,4
704,493,4
450,23,5
655,23,3
344,588,5
882,228,5
860,890,2
303,1040,1
696,748,1
90,316,5
536,148,4
16,732,5
894,898,4
667,69,3
268,96,5
498,135,5
499,624,2
881,403,3
828,381,3
655,900,3
682,790,3
692,1047,2
893,1218,3
916,91,4
474,255,4
694,89,4
479,431,4
879,1284,3
796,238,3
420,190,5
616,339,3
790,68,3
919,4,1
128,69,4
682,696,4
798,1164,3
890,215,4
249,853,4
608,190,4
654,3,3
923,689,3
11,427,4
864,628,4
683,307,3
542,282,3
545,168,4
900,834,1
648,2,4
43,421,3
618,275,3
174,951,1
927,367,5
671,566,4
568,520,2
666,135,4
798,194,4
524,1046,3
543,183,4
298,125,3
608,443,5
943,237,4
825,130,2
756,171,4
899,95,5
716,615,3
796,45,3
903,1101,4
6,468,3
712,168,2
834,475,5
677,289,1
440,361,5
374,54,4
782,339,3
867,168,4
28,448,4
160,11,4
789,1017,3
590,740,4
95,250,4
918,135,1
854,24,4
749,866,3
804,195,5
13,262,4
714,3,5
548,286,1
406,724,3
915,270,3
562,185,5
524,461,3
190,258,3
869,15,1
717,300,5
387,953,2
883,49,3
851,828,2
186,12,1
886,1208,3
643,448,3
406,444,3
76,264,3
345,248,5
13,393,3
727,941,2
654,70,4
524,4,4
776,145,2
916,721,4
715,64,5
929,1,3
647,73,5
373,233,3
901,679,4
790,246,4
385,357,4
788,963,4
807,313,5
632,527,4
790,49,3
95,1227,2
181,1356,1
667,210,3
916,281,3
416,791,2
682,229,4
394,24,5
852,260,3
749,167,2
696,302,5
868,198,5
643,156,5
13,127,5
346,159,4
927,274,1
342,152,4
404,272,4
618,25,2
187,137,5
666,514,4
240,358,2
283,291,2
774,44,1
886,54,3
7,592,5
734,97,4
406,602,3
524,259,3
732,875,1
508,629,4
373,88,4
878,60,4
796,1303,2
694,143,4
298,549,4
485,346,4
637,676,3
846,1045,3
474,284,4
854,840,2
211,528,4
825,385,5
788,177,3
716,70,4
883,331,3
751,83,5
64,174,5
796,611,4
498,517,4
793,282,4
690,1273,3
850,294,5
655,1648,2
766,435,3
672,1023,2
268,219,3
643,144,4
900,471,2
823,318,5
706,148,4
588,553,4
887,365,5
443,333,5
26,284,3
655,47,3
790,7,4
721,28,5
562,318,3
463,16,4
880,185,5
601,357,4
840,430,5
684,763,2
743,308,2
470,319,3
387,286,2
847,411,1
354,710,4
13,474,4
754,477,5
642,993,4
764,132,5
724,748,1
653,984,4
683,305,4
311,371,5
449,640,5
505,724,4
207,393,4
806,179,5
756,173,3
450,734,2
62,204,3
514,1600,4
790,678,3
782,1399,2
864,466,4
527,86,4
537,484,4
662,275,4
936,250,5
694,69,5
593,318,5
535,955,3
804,160,4
943,471,5
727,421,5
164,9,4
56,678,4
916,51,2
896,118,2
841,678,4
725,9,4
669,191,3
790,249,3
836,89,4
5,366,3
10,699,4
712,462,3
934,617,4
867,175,5
435,824,1
887,1079,1
707,137,5
838,455,4
901,748,4
311,51,4
672,255,2
345,200,4
474,213,4
788,726,4
931,310,3
290,66,4
428,302,5
468,963,5
731,606,3
405,1055,3
715,39,3
803,303,4
788,100,5
796,100,3
690,402,3
544,259,1
807,418,4
883,559,3
144,284,3
881,265,5
706,682,2
840,429,3
149,303,4
717,262,4
773,710,3
851,981,1
618,181,5
761,15,5
650,432,4
665,566,2
650,160,3
690,763,4
480,185,2
764,218,4
927,421,4
541,265,5
452,385,4
836,793,2
697,122,4
885,402,3
748,498,4
777,818,5
857,547,3
896,89,5
916,1109,3
648,1041,3
942,193,5
256,222,4
46,332,4
473,246,5
655,381,3
508,378,5
826,181,5
840,300,3
826,195,5
621,568,5
661,274,4
938,476,4
846,133,4
41,180,5
934,229,4
606,501,4
663,237,4
269,89,2
886,384,3
806,56,5
513,685,4
883,60,5
774,450,2
880,549,4
660,809,2
407,388,2
925,185,4
148,238,4
940,170,4
802,413,4
393,322,4
607,494,5
416,72,2
619,176,5
95,472,5
870,483,5
938,9,3
161,197,3
893,410,4
697,1012,1
768,16,3
368,53,2
682,427,4
854,238,5
712,234,2
783,881,4
145,436,5
450,671,3
633,56,2
537,642,4
109,226,5
504,1090,4
665,238,4
606,919,2
537,419,2
698,427,1
619,562,3
453,732,3
758,540,3
497,169,4
610,70,4
406,193,4
488,239,4
890,1039,4
796,699,4
754,15,5
836,192,5
399,794,3
927,79,3
530,1226,4
535,276,3
403,151,4
881,826,1
7,39,5
524,943,3
545,232,3
625,423,4
862,56,3
798,588,4
899,69,3
500,151,3
72,1051,4
92,246,4
472,140,3
592,189,5
881,168,3
606,825,5
804,732,4
782,1527,2
521,23,3
659,1168,4
535,566,3
884,258,5
595,1142,5
639,739,3
406,565,3
650,732,3
896,472,2
670,485,5
663,827,2
796,1057,2
697,7,5
612,1060,4
653,712,3
437,606,4
848,732,5
758,344,3
267,69,4
920,332,3
867,270,5
62,237,3
532,204,5
632,739,3
787,305,3
830,211,4
916,530,4
121,25,5
889,170,4
279,152,5
918,1171,4
694,485,4
916,143,3
308,42,4
653,185,2
120,744,4
592,268,5
665,134,4
484,211,4
923,546,4
815,435,4
833,616,5
13,322,3
863,346,5
537,216,3
210,205,4
833,30,4
930,245,3
573,276,3
479,22,4
889,180,4
256,265,4
851,595,3
867,150,5
521,222,4
286,97,4
782,1096,2
758,227,4
908,648,4
679,168,5
280,595,3
887,24,5
622,183,4
934,554,4
551,67,5
862,742,5
880,801,3
851,1025,2
810,288,3
567,387,4
454,530,2
59,620,4
533,748,3
597,181,4
40,343,1
922,172,5
854,294,2
593,301,4
779,1028,4
393,1531,4
897,622,3
428,754,4
717,888,5
698,525,1
586,80,2
666,196,3
933,550,1
7,125,4
327,1129,2
878,20,2
52,333,4
837,25,3
580,271,5
150,124,2
312,638,5
373,69,4
92,39,3
47,304,3
618,7,4
676,269,2
665,157,3
868,1098,5
624,236,3
495,498,3
848,679,3
796,794,4
714,284,3
682,562,2
412,214,3
551,655,5
579,382,3
615,135,4
901,56,1
709,234,5
262,727,3
677,508,5
746,403,4
543,62,3
575,176,4
694,470,4
288,98,5
554,328,4
890,524,4
792,276,3
860,846,2
567,1012,3
888,69,4
704,679,2
537,1163,1
841,333,4
682,801,3
61,310,4
844,168,4
724,750,2
747,304,4
158,648,5
548,1011,2
715,118,2
735,117,3
795,429,3
426,609,3
130,1058,5
698,428,1
64,48,5
932,1573,4
853,288,4
234,702,2
831,323,2
894,223,4
551,531,5
537,61,4
809,307,5
18,516,5
374,274,4
864,770,3
887,187,4
835,185,4
864,541,2
682,1067,3
636,118,5
663,1011,3
689,596,3
466,226,4
889,676,2
360,955,5
273,304,3
650,109,3
601,743,1
298,204,4
339,293,5
655,312,2
453,780,3
328,347,5
887,697,1
378,55,4
677,300,5
346,196,3
913,174,5
512,325,2
405,380,2
516,214,3
643,447,4
862,60,5
763,234,3
711,485,4
451,678,5
871,313,5
693,528,1
712,627,4
670,8,4
7,663,5
669,522,4
385,671,3
933,110,1
698,1115,2
902,515,5
713,269,4
562,173,5
447,278,3
387,109,4
903,98,5
484,153,5
405,1551,1
663,313,5
884,640,1
912,483,5
487,746,4
863,268,5
602,117,5
689,260,3
144,276,3
883,322,5
515,294,3
606,181,5
476,47,3
666,663,4
795,135,3
804,552,4
693,258,4
758,1001,5
863,748,3
786,28,5
639,483,5
714,1,3
831,307,2
43,127,4
617,453,1
567,631,3
655,1063,3
645,340,4
259,293,4
846,96,4
809,313,4
887,718,1
903,177,4
773,855,2
805,331,4
810,902,5
846,488,5
213,64,5
919,58,5
877,226,3
669,531,3
435,33,3
503,174,5
833,452,1
871,750,3
804,1170,3
464,295,5
868,159,2
907,281,5
618,8,3
931,744,4
721,334,1
828,904,3
900,325,1
931,275,5
294,1028,3
149,345,4
788,931,2
711,921,5
548,305,1
387,550,2
393,1270,3
201,479,4
480,654,4
118,508,4
690,9,3
901,949,3
474,127,5
537,528,3
489,351,5
13,78,1
276,12,5
683,272,4
275,199,4
653,174,5
361,285,4
482,328,4
523,258,5
763,25,4
504,216,4
846,575,2
863,1434,2
194,496,4
682,628,4
625,174,4
452,1057,1
661,657,4
733,1226,3
647,405,4
805,469,4
932,54,4
276,303,4
889,11,5
747,393,2
829,170,4
435,181,5
622,781,3
679,1,3
922,403,3
804,1228,3
881,71,4
396,823,2
198,423,3
321,435,5
785,168,4
100,892,2
13,691,4
447,12,5
457,284,3
442,227,3
659,474,2
697,328,5
358,114,5
274,472,3
387,513,5
758,331,4
671,1597,1
454,147,3
654,476,3
844,144,3
694,118,4
907,333,5
914,1355,1
533,1174,3
224,468,4
889,979,3
455,181,4
840,512,5
773,184,2
514,949,3
640,269,5
707,64,3
626,333,1
943,595,2
621,588,3
843,133,3
796,111,4
699,137,4
883,384,3
834,25,3
561,524,4
889,29,3
585,1475,3
693,576,2
116,298,3
752,1127,3
906,740,4
498,673,3
121,736,5
532,234,5
667,28,5
679,727,4
890,423,5
262,255,3
847,216,3
883,137,5
429,39,3
749,658,4
557,289,4
606,50,5
148,174,5
937,515,5
860,900,3
787,877,2
877,55,4
699,220,2
738,231,3
869,269,4
880,1151,3
515,342,3
868,825,1
922,265,5
788,444,3
291,800,2
500,411,2
378,1074,3
607,887,3
276,39,3
338,275,5
409,180,5
480,249,1
432,288,5
881,202,4
218,204,3
795,432,3
763,607,4
344,83,4
790,431,3
627,520,5
18,242,5
488,215,5
93,276,2
624,117,3
796,151,5
730,875,2
776,432,1
679,294,1
826,679,2
922,71,4
450,43,4
655,645,3
843,56,3
466,173,3
440,923,5
95,399,4
843,566,3
890,637,3
671,1109,2
804,692,5
870,154,4
236,510,3
870,988,2
476,90,3
749,98,5
899,471,4
921,190,2
932,589,5
